"Package","User","Installed"
"mclust",23,1
"mcmc",23,0
"MCMCglmm",23,0
"MCMChybridGP",23,0
"MCMCpack",23,1
"mcmcplots",23,0
"mco",23,1
"Mcomp",23,1
"MCPAN",23,1
"MCPMod",23,1
"mcsm",23,1
"mda",23,1
"meboot",23,0
"mecdf",23,1
"medAdherence",23,1
"mediation",23,0
"mefa",23,1
"meifly",23,0
"memisc",23,1
"MEMSS",23,1
"merror",23,0
"meta",23,0
"MetabolAnalyze",23,1
"Metabonomic",23,1
"metacor",23,0
"metafor",23,0
"metaMA",23,1
"MFDA",23,1
"MFDF",23,1
"mFilter",23,1
"mfp",23,1
"mgcv",23,1
"mhsmm",23,1
"mhurdle",23,1
"mi",23,1
"mice",23,1
"micEcon",23,0
"micEconAids",23,1
"micEconCES",23,1
"micEconSNQP",23,0
"MIfuns",23,0
"migui",23,0
"MImix",23,1
"mimR",23,0
"minet",23,0
"miniGUI",23,1
"minpack.lm",23,1
"minqa",23,0
"minxent",23,1
"mirf",23,1
"misc3d",23,0
"MiscPsycho",23,1
"miscTools",23,0
"missMDA",23,1
"mitools",23,1
"mix",23,1
"mixAK",23,0
"mixdist",23,1
"mixer",23,0
"mixfdr",23,1
"mixlow",23,1
"mixOmics",23,1
"mixPHM",23,1
"mixRasch",23,1
"mixreg",23,1
"MixSim",23,0
"mixsmsn",23,1
"mixstock",23,1
"mixtools",23,1
"mkin",23,1
"MKLE",23,0
"MKmisc",23,1
"mlbench",23,1
"MLCM",23,0
"MLDA",23,0
"MLDS",23,0
"MLEcens",23,1
"mlegp",23,1
"mlmmm",23,1
"mlmRev",23,1
"mlogit",23,0
"mlogitBMA",23,1
"mmap",23,1
"mmcm",23,1
"MMG",23,0
"MMIX",23,0
"MMST",23,0
"MNM",23,0
"mnormt",23,1
"MNP",23,1
"moc",23,0
"MOCCA",23,1
"modeest",23,1
"modehunt",23,1
"ModelGood",23,0
"ModelMap",23,1
"modeltools",23,1
"modTempEff",23,0
"moduleColor",23,1
"mokken",23,1
"mombf",23,1
"moments",23,1
"mondate",23,1
"monmlp",23,1
"monomvn",23,1
"monoProc",23,1
"monreg",23,1
"moonsun",23,1
"MortalitySmooth",23,1
"MplusAutomation",23,0
"mpm",23,1
"mprobit",23,1
"mpt",23,0
"MPV",23,0
"mra",23,1
"mratios",23,1
"mrdrc",23,0
"mritc",23,1
"mrt",23,1
"msBreast",23,1
"MSBVAR",23,1
"msDilution",23,1
"mseq",23,1
"msm",23,1
"mspath",23,1
"msProcess",23,1
"msProstate",23,0
"mstate",23,0
"MSToolkit",23,1
"mtsc",23,1
"MTSKNN",23,1
"mugnet",23,1
"muhaz",23,1
"multcomp",23,1
"MultEq",23,0
"multic",23,1
"Multiclasstesting",23,1
"multicore",23,1
"multilevel",23,1
"multinomRob",23,1
"multipol",23,1
"multisensi",23,1
"multitaper",23,1
"multmod",23,1
"multtest",23,1
"MuMIn",23,1
"munfold",23,1
"munsell",23,0
"muRL",23,1
"muS2RC",23,1
"muscor",23,1
"mutatr",23,1
"mutoss",23,1
"mutossGUI",23,1
"muUtil",23,1
"mvabund",23,0
"mvbutils",23,1
"mvgraph",23,1
"mvna",23,1
"mvngGrAd",23,1
"mvnmle",23,1
"mvnormtest",23,0
"mvoutlier",23,1
"mvpart",23,0
"MVpower",23,1
"mvsf",23,1
"mvShapiroTest",23,1
"mvtBinaryEP",23,1
"mvtnorm",23,1
"mvtnormpcs",23,1
"nacopula",23,0
"NADA",23,0
"nanop",23,1
"nbpMatching",23,1
"NCBI2R",23,1
"ncdf",23,1
"ncdf4",23,1
"ncf",23,1
"ncomplete",23,0
"ncvreg",23,1
"NeatMap",23,1
"negenes",23,1
"neldermead",23,1
"NestedCohort",23,1
"NetCluster",23,1
"NetData",23,0
"NetIndices",23,0
"network",23,1
"networksis",23,1
"neuralnet",23,1
"nFactors",23,1
"nFDR",23,1
"nga",23,1
"nice",23,1
"NISTnls",23,1
"nlADG",23,1
"nleqslv",23,1
"nlme",23,1
"nlmeODE",23,0
"nlreg",23,0
"nlrwr",23,1
"nls2",23,1
"nlstools",23,0
"nlt",23,0
"nltm",23,1
"NMF",23,1
"NMFN",23,1
"NMMAPSlite",23,1
"NMRS",23,0
"nnc",23,1
"nnclust",23,1
"nnDiag",23,1
"nnet",23,1
"nnls",23,0
"nodeHarvest",23,1
"noia",23,1
"nonbinROC",23,1
"nonparaeff",23,1
"nonrandom",23,1
"nor1mix",23,1
"norm",23,1
"normalp",23,1
"NORMT3",23,1
"normwhn.test",23,1
"nortest",23,1
"noverlap",23,0
"np",23,1
"nparcomp",23,0
"nparLD",23,1
"nplplot",23,1
"npmc",23,1
"npmlreg",23,1
"nppbib",23,0
"npRmpi",23,1
"NRAIA",23,1
"nsRFA",23,0
"numDeriv",23,1
"nutshell",23,0
"nws",23,1
"OAIHarvester",23,1
"Oarray",23,1
"oblique.tree",23,0
"obsSens",23,1
"oc",23,1
"oce",23,1
"odesolve",23,0
"odfWeave",23,1
"odfWeave.survey",23,1
"ofp",23,1
"OjaNP",23,1
"OligoSpecificitySystem",23,1
"omd",23,1
"Oncotree",23,1
"onemap",23,1
"onion",23,0
"OPE",23,1
"openintro",23,0
"openNLP",23,0
"openNLPmodels.en",23,1
"openNLPmodels.es",23,1
"operator.tools",23,1
"operators",23,1
"optBiomarker",23,1
"optimbase",23,1
"optimsimplex",23,1
"optimx",23,1
"optmatch",23,1
"optparse",23,1
"optpart",23,1
"orderbook",23,1
"OrdFacReg",23,1
"ordinal",23,1
"OrdMonReg",23,1
"ORIClust",23,1
"orientlib",23,0
"orloca",23,1
"orloca.es",23,1
"ORMDR",23,1
"oro.dicom",23,1
"oro.nifti",23,1
"orth",23,1
"orthogonalsplinebasis",23,1
"orthopolynom",23,1
"ouch",23,0
"outliers",23,0
"oz",23,1
"p3state.msm",23,0
"pack",23,0
"packClassic",23,1
"packdep",23,1
"packS4",23,1
"PairViz",23,1
"pairwiseCI",23,1
"paleoMAS",23,0
"paleoTS",23,0
"paltran",23,1
"pamctdp",23,1
"pamm",23,1
"pamr",23,1
"pan",23,1
"panel",23,1
"papply",23,1
"paran",23,1
"pARccs",23,1
"parcor",23,1
"parser",23,1
"partDSA",23,0
"partitionMetric",23,1
"partitions",23,1
"party",23,0
"parviol",23,0
"pastecs",23,1
"PASWR",23,0
"pathmox",23,0
"pbatR",23,1
"PBSadmb",23,1
"PBSddesolve",23,1
"PBSmapping",23,1
"PBSmodelling",23,1
"pcalg",23,0
"pcaPP",23,1
"PCIT",23,1
"PCS",23,1
"pcse",23,1
"pcurve",23,1
"Peaks",23,0
"pear",23,1
"PearsonDS",23,1
"PearsonICA",23,0
"pec",23,1
"pedantics",23,0
"pedigree",23,1
"pedigreemm",23,1
"pegas",23,0
"penalized",23,1
"penalizedSVM",23,0
"pendensity",23,1
"peperr",23,1
"PerformanceAnalytics",23,0
"perm",23,1
"permax",23,1
"permtest",23,0
"PermuteNGS",23,0
"perturb",23,1
"PET",23,1
"pga",23,1
"pgam",23,1
"pgfSweave",23,1
"pgirmess",23,0
"pglm",23,1
"pGLS",23,1
"pgs",23,0
"phangorn",23,0
"pheno",23,1
"phitest",23,1
"phmm",23,1
"phpSerialize",23,0
"phull",23,1
"PhViD",23,1
"phybase",23,1
"phyclust",23,1
"phylobase",23,1
"phyloclim",23,1
"PHYLOGR",23,0
"picante",23,1
"pixmap",23,0
"PK",23,1
"PKfit",23,1
"PKgraph",23,1
"PKmodelFinder",23,1
"PKtools",23,1
"plan",23,0
"playwith",23,1
"plgp",23,0
"plink",23,0
"PLIS",23,0
"plm",23,1
"plotpc",23,0
"plotrix",23,1
"plotSEMM",23,1
"plRasch",23,0
"pls",23,1
"plsdof",23,1
"plsgenomics",23,1
"plspm",23,1
"plugdensity",23,1
"plus",23,1
"plyr",23,1
"PMA",23,1
"pmg",23,1
"pmlr",23,1
"pmml",23,0
"png",23,1
"poilog",23,1
"poistweedie",23,1
"poLCA",23,1
"polspline",23,1
"polyapost",23,1
"polycor",23,0
"polydect",23,0
"polynom",23,0
"PolynomF",23,1
"polysat",23,1
"polySegratio",23,1
"polySegratioMM",23,1
"Pomic",23,1
"pomp",23,1
"pooh",23,1
"popbio",23,0
"popPK",23,1
"portfolio",23,0
"portfolioSim",23,0
"POT",23,1
"potts",23,0
"powell",23,1
"powerGWASinteraction",23,1
"powerMediation",23,1
"powerSurvEpi",23,1
"PowerTOST",23,1
"ppls",23,0
"ppMeasures",23,1
"pps",23,1
"prabclus",23,1
"predbayescor",23,1
"PredictiveRegression",23,1
"predmixcor",23,0
"prefmod",23,0
"PresenceAbsence",23,1
"prettyR",23,1
"prim",23,0
"primer",23,1
"princurve",23,1
"prob",23,1
"ProbForecastGOP",23,1
"pROC",23,1
"ProDenICA",23,1
"prodlim",23,1
"profdpm",23,0
"ProfessR",23,0
"profileModel",23,1
"profr",23,1
"proftools",23,1
"proj4",23,1
"ProjectTemplate",23,1
"PropCIs",23,1
"proptest",23,1
"proto",23,1
"proxy",23,0
"PSAgraphics",23,1
"pscl",23,1
"pseudo",23,0
"psgp",23,1
"PSM",23,0
"pspearman",23,1
"pspline",23,1
"psy",23,1
"psych",23,0
"psychometric",23,1
"psychotree",23,1
"psyphy",23,1
"PTAk",23,1
"ptinpoly",23,1
"PtProcess",23,1
"ptw",23,0
"pvclass",23,1
"pvclust",23,0
"pwr",23,1
"PwrGSD",23,1
"pwt",23,1
"pyramid",23,1
"qAnalyst",23,1
"QCA",23,0
"QCA3",23,1
"QCAGUI",23,1
"qcc",23,1
"qlspack",23,1
"qp",23,1
"qpcR",23,0
"QRMlib",23,1
"qrnn",23,1
"QT",23,1
"qtl",23,1
"qtlbim",23,1
"qtlbook",23,1
"QTLNetworkR",23,0
"QuACN",23,1
"quadprog",23,1
"qualityTools",23,1
"qualV",23,0
"quantchem",23,1
"quantmod",23,1
"QuantPsyc",23,1
"quantreg",23,0
"quantregForest",23,0
"quaternions",23,1
"qvalue",23,1
"qvcalc",23,1
"R",23,1
"R.cache",23,1
"R.filesets",23,0
"R.huge",23,0
"R.matlab",23,1
"R.methodsS3",23,1
"R.oo",23,1
"R.rsp",23,1
"R.utils",23,1
"R2Cuba",23,0
"r2dRue",23,1
"R2HTML",23,1
"R2jags",23,1
"r2lh",23,1
"R2PPT",23,1
"R2wd",23,1
"R2WinBUGS",23,1
"R4dfp",23,1
"r4ss",23,1
"race",23,1
"rainbow",23,1
"rake",23,1
"ramps",23,1
"randaes",23,1
"RandForestGUI",23,1
"random",23,1
"random.polychor.pa",23,1
"RandomFields",23,0
"randomForest",23,1
"randomLCA",23,0
"randomSurvivalForest",23,1
"randtoolbox",23,1
"RandVar",23,1
"rangeMapper",23,1
"RankAggreg",23,0
"rankhazard",23,1
"RANN",23,1
"RArcInfo",23,0
"RaschSampler",23,1
"Rassoc",23,1
"raster",23,0
"rateratio.test",23,1
"Ratings",23,1
"rattle",23,1
"rAverage",23,1
"rbenchmark",23,1
"RBerkeley",23,1
"RBGL",23,1
"RBloomberg",23,0
"rbounds",23,1
"rbugs",23,1
"RC",23,1
"Rcapture",23,1
"rcdd",23,0
"rcdk",23,0
"rcdklibs",23,0
"Rcgmin",23,1
"Rcmdr",23,1
"RcmdrPlugin.DoE",23,1
"RcmdrPlugin.doex",23,1
"RcmdrPlugin.epack",23,1
"RcmdrPlugin.Export",23,1
"RcmdrPlugin.FactoMineR",23,0
"RcmdrPlugin.HH",23,0
"RcmdrPlugin.IPSUR",23,1
"RcmdrPlugin.MAc",23,1
"RcmdrPlugin.MAd",23,1
"RcmdrPlugin.orloca",23,0
"RcmdrPlugin.PT",23,0
"RcmdrPlugin.qcc",23,1
"RcmdrPlugin.qual",23,1
"RcmdrPlugin.SensoMineR",23,1
"RcmdrPlugin.SLC",23,1
"RcmdrPlugin.sos",23,1
"RcmdrPlugin.steepness",23,1
"RcmdrPlugin.survival",23,0
"RcmdrPlugin.SurvivalT",23,1
"RcmdrPlugin.TeachingDemos",23,1
"RcmdrPlugin.TextMining",23,1
"RColorBrewer",23,1
"rcom",23,1
"rconifers",23,1
"Rcplex",23,0
"Rcpp",23,1
"RcppArmadillo",23,1
"RcppExamples",23,1
"Rcsdp",23,0
"RCurl",23,1
"rda",23,0
"rdetools",23,1
"RDieHarder",23,0
"RDS",23,1
"Rdsm",23,1
"ReacTran",23,0
"Read.isi",23,1
"ReadImages",23,1
"realized",23,1
"recommenderlab",23,1
"RecordLinkage",23,1
"REEMtree",23,0
"ref",23,1
"refund",23,1
"registry",23,1
"regress",23,1
"regsubseq",23,1
"regtest",23,1
"rela",23,1
"relaimpo",23,1
"relations",23,1
"RelativeRisk",23,0
"relax",23,1
"relaxo",23,1
"reldist",23,1
"Reliability",23,1
"relimp",23,1
"relsurv",23,1
"remix",23,1
"rEMM",23,1
"remMap",23,1
"Renext",23,1
"repolr",23,1
"reporttools",23,1
"REQS",23,1
"ResearchMethods",23,1
"reshape",23,1
"ResistorArray",23,0
"reweight",23,1
"RExcelInstaller",23,1
"RFA",23,1
"RFinanceYJ",23,0
"RFLPtools",23,1
"RFOC",23,0
"RFreak",23,1
"rgcvpack",23,1
"rgdal",23,0
"rgenoud",23,0
"rggobi",23,0
"rgl",23,1
"Rglpk",23,1
"RgoogleMaps",23,1
"rgp",23,1
"RGraphics",23,1
"rgrs",23,1
"RGtk2",23,0
"RGtk2DfEdit",23,1
"RGtk2Extras",23,0
"RH2",23,1
"Rhh",23,1
"RHmm",23,1
"rhosp",23,1
"RHRV",23,1
"richards",23,1
"Rigroup",23,1
"rimage",23,0
"RImageJ",23,1
"rindex",23,1
"ringscale",23,1
"RInside",23,1
"rioja",23,1
"ripa",23,0
"ris",23,1
"RItools",23,1
"RJaCGH",23,1
"rjags",23,1
"rJava",23,1
"RJDBC",23,0
"rjson",23,0
"rJython",23,1
"RKEA",23,1
"Rlab",23,1
"Rlabkey",23,1
"RLadyBug",23,0
"RLastFM",23,1
"rlecuyer",23,1
"RLMM",23,0
"RLRsim",23,1
"RM2",23,1
"RMC",23,0
"rmeta",23,1
"rmetasim",23,0
"Rmpfr",23,1
"Rmpi",23,1
"rms",23,1
"RMTstat",23,0
"RMySQL",23,0
"RNCBI",23,1
"RNCBIAxis2Libs",23,1
"RNCBIEUtilsLibs",23,1
"RNetCDF",23,1
"rngWELL",23,1
"rngwell19937",23,1
"Rniftilib",23,0
"RobAStBase",23,1
"robCompositions",23,0
"robfilter",23,0
"RobLox",23,1
"RobLoxBioC",23,1
"RobRex",23,1
"robust",23,1
"robustbase",23,1
"robustX",23,1
"rocc",23,1
"ROCR",23,0
"RODBC",23,1
"RODM",23,1
"rootSolve",23,1
"ROptEst",23,0
"ROptEstOld",23,1
"ROptRegTS",23,1
"ROracle",23,1
"ROracleUI",23,1
"roxygen",23,1
"Rpad",23,1
"rpanel",23,1
"rpart",23,1
"rpartOrdinal",23,1
"RpgSQL",23,1
"RPMG",23,0
"RPMM",23,1
"rPorta",23,0
"RPostgreSQL",23,1
"RPPanalyzer",23,1
"RProtoBuf",23,0
"rpsychi",23,1
"rpubchem",23,1
"rpvm",23,1
"RPyGeo",23,1
"RQDA",23,1
"rqmcmb2",23,1
"RQuantLib",23,1
"rrcov",23,1
"rredis",23,0
"rrp",23,1
"rrules",23,1
"rrv",23,1
"Rsac",23,0
"RSAGA",23,1
"RScaLAPACK",23,1
"rscproxy",23,1
"RSearchYJ",23,1
"rseedcalc",23,0
"RSEIS",23,0
"RSeqMeth",23,1
"Rserve",23,1
"Rsge",23,1
"RSiena",23,1
"RSiteSearch",23,0
"rsm",23,1
"Rsolnp",23,1
"rsprng",23,1
"RSQLite",23,1
"RSQLite.extfuns",23,1
"rstream",23,1
"Rsundials",23,1
"RSurvey",23,1
"RSvgDevice",23,1
"RSVGTipsDevice",23,1
"Rsymphony",23,1
"rSymPy",23,1
"RthroughExcelWorkbooksInstaller",23,1
"rtiff",23,1
"RTisean",23,1
"rTOFsPRO",23,1
"RTOMO",23,1
"rtv",23,1
"RUnit",23,1
"Runiversal",23,1
"runjags",23,0
"Runuran",23,1
"Rvelslant",23,1
"rvgtest",23,1
"Rvmmin",23,1
"Rwave",23,0
"RWebMA",23,1
"RWeka",23,1
"RWinEdt",23,1
"rwm",23,1
"rWMBAT",23,1
"rworldmap",23,1
"rwt",23,1
"RxCEcolInf",23,1
"RXshrink",23,1
"Ryacas",23,1
"s20x",23,1
"sac",23,0
"SAFD",23,1
"safeBinaryRegression",23,1
"sampfling",23,0
"sampleSelection",23,0
"samplesize",23,1
"SampleSizeMeans",23,1
"SampleSizeProportions",23,1
"sampling",23,1
"samplingbook",23,1
"samr",23,1
"sandwich",23,1
"sapa",23,1
"SAPP",23,1
"SASmixed",23,0
"SASPECT",23,1
"SASxport",23,1
"saws",23,1
"sBF",23,1
"sbgcop",23,0
"sca",23,1
"scagnostics",23,0
"scaleboot",23,1
"scape",23,1
"scapeMCMC",23,1
"scaRabee",23,1
"scatterplot3d",23,1
"schoolmath",23,1
"schwartz97",23,1
"sciplot",23,1
"SciViews",23,1
"ScottKnott",23,1
"scout",23,1
"scrapeR",23,0
"scrime",23,1
"scuba",23,1
"sculpt3d",23,1
"sda",23,1
"SDaA",23,1
"sdcMicro",23,1
"sdcTable",23,1
"SDDA",23,1
"sddpack",23,0
"sde",23,0
"sdef",23,1
"SDisc",23,1
"SDMTools",23,1
"sdtalt",23,0
"sdtoolkit",23,1
"seacarb",23,1
"seas",23,0
"season",23,1
"secr",23,1
"seewave",23,0
"segclust",23,0
"segmented",23,1
"SEL",23,1
"selectiongain",23,1
"sem",23,1
"SemiPar",23,1
"SEMModComp",23,1
"semPLS",23,1
"sendmailR",23,1
"sendplot",23,0
"sensitivity",23,0
"sensitivityPStrat",23,1
"SensoMineR",23,1
"sensR",23,0
"SenSrivastava",23,1
"seqinr",23,1
"SeqKnn",23,1
"seqmon",23,1
"seqRFLP",23,1
"seriation",23,0
"session",23,1
"setRNG",23,1
"sets",23,1
"sfsmisc",23,1
"SGCS",23,1
"sgeostat",23,1
"SGP",23,1
"shape",23,1
"shapefiles",23,1
"shapes",23,1
"SHARE",23,0
"SHIP",23,0
"siar",23,0
"sifds",23,1
"sigclust",23,1
"sigma2tools",23,0
"signal",23,1
"signalextraction",23,1
"SigWinR",23,1
"SII",23,1
"simba",23,1
"simco",23,1
"SimComp",23,1
"simctest",23,0
"simecol",23,0
"simex",23,1
"simexaft",23,1
"simFrame",23,1
"similarityRichards",23,1
"simone",23,1
"simpleboot",23,1
"SimpleTable",23,1
"simPopulation",23,1
"SIN",23,0
"SIS",23,1
"sisus",23,1
"SiZer",23,0
"skellam",23,0
"SkewHyperbolic",23,0
"skewt",23,1
"skmeans",23,1
"slam",23,1
"SLC",23,1
"Sleuth2",23,1
"SlimPLS",23,0
"sm",23,1
"smacof",23,1
"smatr",23,1
"SMC",23,1
"SMCP",23,0
"smd.and.more",23,1
"SMIR",23,1
"smoothSurv",23,1
"smoothtail",23,1
"SMPracticals",23,1
"SMVar",23,1
"sn",23,1
"sna",23,1
"snow",23,1
"Snowball",23,1
"snowfall",23,1
"snowFT",23,1
"snp.plotter",23,0
"SNPassoc",23,1
"SNPMaP",23,1
"SNPMaP.cdm",23,1
"SNPmaxsel",23,1
"snpXpert",23,1
"SOAR",23,1
"SoDA",23,0
"soil.spec",23,0
"soiltexture",23,1
"solaR",23,1
"som",23,1
"someKfwer",23,1
"someMTP",23,1
"sos",23,1
"sound",23,1
"sp",23,1
"spaa",23,1
"space",23,1
"SPACECAP",23,1
"spam",23,1
"sparcl",23,1
"sparkTable",23,1
"sparr",23,1
"sparseLDA",23,1
"SparseM",23,1
"spatcounts",23,1
"spatgraphs",23,0
"spatial",23,1
"spatialCovariance",23,1
"SpatialEpi",23,0
"SpatialExtremes",23,1
"spatialkernel",23,0
"SpatialNP",23,0
"spatialsegregation",23,0
"spatstat",23,1
"spBayes",23,1
"spc",23,1
"spcosa",23,0
"spdep",23,1
"spe",23,1
"SpectralGEM",23,1
"spectralGP",23,0
"speedglm",23,0
"spef",23,1
"speff2trial",23,1
"spgrass6",23,1
"spgwr",23,1
"SpherWave",23,1
"sphet",23,1
"spikeslab",23,1
"splancs",23,1
"splinesurv",23,0
"spls",23,1
"splus2R",23,1
"SPOT",23,1
"sprint",23,0
"spssDDI",23,0
"spsurvey",23,1
"spuRs",23,0
"sqldf",23,0
"SQLiteDF",23,0
"SQLiteMap",23,1
"SQN",23,0
"SQUAREM",23,1
"SRPM",23,1
"ssanv",23,1
"ssize.fdr",23,1
"sspir",23,0
"sspline",23,0
"SSSR",23,0
"st",23,1
"stab",23,1
"stam",23,1
"STAR",23,0
"startupmsg",23,0
"stashR",23,0
"StatDA",23,1
"StatDataML",23,1
"StatFingerprints",23,0
"StatMatch",23,1
"statmod",23,1
"statnet",23,1
"steepness",23,1
"Stem",23,1
"stepPlr",23,0
"stepwise",23,1
"stinepack",23,1
"StMoSim",23,1
"stochmod",23,0
"stockPortfolio",23,0
"stoichcalc",23,0
"stratification",23,1
"stratigraph",23,1
"stream.net",23,1
"StreamMetabolism",23,1
"stringkernels",23,1
"stringr",23,1
"strucchange",23,1
"SubpathwayMiner",23,1
"subplex",23,0
"subselect",23,1
"sudoku",23,1
"sugaR",23,0
"superpc",23,1
"SuppDists",23,1
"surv2sample",23,1
"survBayes",23,1
"survcomp",23,1
"surveillance",23,0
"survey",23,1
"surveyNG",23,1
"survival",23,1
"survivalROC",23,1
"survPresmooth",23,0
"survrec",23,1
"SV",23,1
"svcm",23,1
"svcR",23,1
"svDialogs",23,0
"svGUI",23,0
"svIDE",23,1
"svMisc",23,1
"svmpath",23,1
"svSocket",23,1
"svSweave",23,0
"svTools",23,1
"svUnit",23,1
"svWidgets",23,1
"SweaveListingUtils",23,1
"SwissAir",23,0
"SWordInstaller",23,1
"symbols",23,1
"symmoments",23,1
"synchronicity",23,1
"SyNet",23,1
"Synth",23,1
"systemfit",23,1
"TANOVA",23,0
"taskPR",23,1
"tau",23,1
"tawny",23,0
"tcltk2",23,1
"tclust",23,1
"tdm",23,1
"tdthap",23,1
"TeachingDemos",23,1
"TeachingSampling",23,0
"tensor",23,1
"tensorA",23,1
"termstrc",23,0
"testthat",23,1
"textcat",23,1
"tframe",23,0
"tframePlus",23,1
"tgp",23,1
"tgram",23,1
"TGUICore",23,1
"TGUITeaching",23,1
"ThreeGroups",23,1
"tiger",23,1
"tikzDevice",23,1
"tileHMM",23,0
"time",23,0
"timeDate",23,0
"timereg",23,0
"timeSeries",23,1
"TIMP",23,0
"timsac",23,0
"TinnR",23,1
"tis",23,0
"titan",23,1
"tkrgl",23,1
"tkrplot",23,1
"tlemix",23,1
"tlnise",23,1
"tm",23,1
"tm.plugin.mail",23,1
"tmvtnorm",23,1
"tnet",23,0
"tolerance",23,1
"topicmodels",23,1
"topmodel",23,1
"tossm",23,1
"tourr",23,0
"tourrGui",23,0
"ToxLim",23,1
"tpr",23,1
"tpsDesign",23,1
"trackObjs",23,1
"tractor.base",23,0
"tradeCosts",23,1
"traitr",23,1
"TraMineR",23,1
"TRAMPR",23,1
"tree",23,1
"treelet",23,0
"TreePar",23,0
"TreeRank",23,1
"TreeSim",23,1
"treethresh",23,1
"trex",23,0
"triads",23,1
"TRIANG",23,0
"TRIANGG",23,1
"triangle",23,1
"trimcluster",23,1
"trio",23,0
"trip",23,1
"tripack",23,1
"tripEstimation",23,1
"TripleR",23,1
"truncgof",23,0
"truncnorm",23,1
"truncreg",23,0
"trust",23,0
"TSA",23,1
"TSAgg",23,1
"TSdbi",23,1
"tsDyn",23,1
"tseries",23,1
"tseriesChaos",23,1
"tsfa",23,1
"TSfame",23,1
"TShistQuote",23,1
"TSHRC",23,1
"tslars",23,1
"tsModel",23,1
"TSMySQL",23,1
"tsne",23,1
"TSodbc",23,1
"TSP",23,1
"TSpadi",23,1
"TSPostgreSQL",23,0
"TSSQLite",23,0
"ttime",23,1
"TTR",23,1
"ttrTests",23,1
"ttutils",23,0
"TunePareto",23,1
"tuneR",23,0
"twang",23,0
"tweedie",23,0
"twiddler",23,1
"twitteR",23,1
"TWIX",23,1
"twopartqtl",23,1
"TwoWaySurvival",23,1
"twslm",23,0
"ucminf",23,1
"umlr",23,1
"ump",23,1
"unbalhaar",23,1
"uncompress",23,1
"Unicode",23,1
"uniCox",23,1
"unmarked",23,0
"untb",23,1
"urca",23,1
"urn",23,1
"UScensus2000",23,1
"UScensus2000add",23,1
"UScensus2000blkgrp",23,1
"UScensus2000cdp",23,1
"UScensus2000tract",23,0
"UsingR",23,0
"USPS",23,1
"vardiag",23,1
"VarianceGamma",23,1
"vars",23,1
"varSelRF",23,1
"vbmp",23,1
"vcd",23,1
"vcdExtra",23,1
"VecStatGraphs2D",23,1
"VecStatGraphs3D",23,1
"vegan",23,1
"vegdata",23,1
"vegetarian",23,1
"venneuler",23,1
"verification",23,1
"VGAM",23,1
"VhayuR",23,0
"VHDClassification",23,1
"VIF",23,0
"VIM",23,1
"vioplot",23,1
"VizCompX",23,1
"VLMC",23,1
"vmv",23,1
"vowels",23,0
"VPdtw",23,1
"vrmlgen",23,1
"vrtest",23,0
"wasim",23,1
"waterfall",23,1
"waveband",23,1
"WaveCD",23,1
"waveclock",23,0
"waved",23,0
"wavelets",23,1
"waveslim",23,1
"wavethresh",23,1
"wccsom",23,0
"WDI",23,1
"webvis",23,1
"wgaim",23,0
"WGCNA",23,1
"WhatIf",23,0
"wikibooks",23,1
"WilcoxCV",23,1
"WINRPACK",23,0
"wle",23,0
"WMBrukerParser",23,1
"WMCapacity",23,1
"wmtsa",23,1
"wnominate",23,1
"wombsoft",23,1
"wordnet",23,0
"wq",23,1
"write.snns",23,1
"WriteXLS",23,1
"wvioplot",23,1
"WWGbook",23,1
"x12",23,1
"xgobi",23,0
"xlsReadWrite",23,0
"xlsx",23,1
"xlsxjars",23,1
"XML",23,1
"xtable",23,1
"xterm256",23,1
"xts",23,1
"yacca",23,0
"yaImpute",23,1
"YaleToolkit",23,1
"yaml",23,1
"yest",23,1
"yhat",23,1
"YieldCurve",23,1
"YourCast",23,1
"Zelig",23,1
"zic",23,1
"ZIGP",23,1
"zipfR",23,1
"zoeppritz",23,1
"zoo",23,1
"zyp",23,1
"abind",25,1
"AcceptanceSampling",25,1
"ACCLMA",25,1
"accuracy",25,1
"acepack",25,1
"aCGH.Spline",25,1
"actuar",25,1
"ada",25,0
"adabag",25,1
"ADaCGH",25,0
"AdaptFit",25,0
"adaptTest",25,1
"ade4",25,0
"ade4TkGUI",25,1
"adegenet",25,1
"adehabitat",25,1
"adephylo",25,1
"ADGofTest",25,0
"adimpro",25,1
"adk",25,1
"adlift",25,1
"AdMit",25,1
"ads",25,1
"AER",25,1
"afc",25,1
"agilp",25,0
"agricolae",25,1
"AGSDest",25,1
"AICcmodavg",25,1
"AIGIS",25,0
"AIM",25,1
"akima",25,1
"alabama",25,1
"AlgDesign",25,0
"allan",25,0
"allelic",25,1
"alphahull",25,1
"alr3",25,1
"ALS",25,1
"amap",25,1
"amba",25,1
"amei",25,1
"Amelia",25,1
"amer",25,0
"AMORE",25,1
"anacor",25,1
"analogue",25,0
"AnalyzeFMRI",25,1
"anapuce",25,1
"anchors",25,1
"andrews",25,1
"anesrake",25,1
"Animal",25,1
"animation",25,1
"anm",25,0
"ant",25,1
"aod",25,1
"apcluster",25,1
"ape",25,1
"aplpack",25,1
"approximator",25,1
"apsrtable",25,1
"apTreeshape",25,1
"aqp",25,1
"AquaEnv",25,1
"archetypes",25,1
"ArDec",25,1
"ares",25,1
"argosfilter",25,1
"arm",25,1
"aroma.affymetrix",25,0
"aroma.apd",25,0
"aroma.cn",25,1
"aroma.core",25,0
"aroma.light",25,1
